Light Intensity, Ch A vs Actual Angular Position, Run #38
Actual Angular Position	Light Intensity Ch A (%max)
-0.361	0.098
-0.360	-0.293
-0.358	0.098
-0.356	-0.293
-0.355	0.098
-0.354	-0.293
-0.354	0.195
-0.354	-0.195
-0.353	0.195
-0.353	-0.195
-0.353	0.098
-0.352	-0.293
-0.352	0.098
-0.351	-0.293
-0.351	0.195
-0.350	-0.195
-0.350	0.195
-0.349	-0.293
-0.348	0.195
-0.348	-0.293
-0.347	0.195
-0.346	-0.293
-0.346	0.195
-0.346	-0.195
-0.345	0.195
-0.344	-0.293
-0.343	0.195
-0.342	-0.293
-0.342	0.195
-0.341	-0.293
-0.341	0.195
-0.341	-0.293
-0.340	0.195
-0.340	-0.293
-0.340	0.195
-0.339	-0.195
-0.339	0.195
-0.339	-0.293
-0.338	0.195
-0.338	-0.293
-0.338	0.195
-0.338	-0.293
-0.337	0.098
-0.337	-0.293
-0.336	0.195
-0.336	-0.293
-0.335	0.195
-0.335	-0.391
-0.334	0.195
-0.333	-0.293
-0.332	0.195
-0.331	-0.293
-0.330	0.195
-0.329	-0.293
-0.329	0.195
-0.328	-0.293
-0.327	0.195
-0.327	-0.293
-0.326	0.195
-0.326	-0.293
-0.326	0.195
-0.325	-0.391
-0.325	0.098
-0.324	-0.293
-0.323	0.195
-0.322	-0.391
-0.322	0.195
-0.322	-0.391
-0.321	0.195
-0.321	-0.391
-0.321	0.195
-0.321	-0.293
-0.321	0.195
-0.321	-0.293
-0.321	0.195
-0.321	-0.391
-0.321	0.195
-0.321	-0.293
-0.321	0.195
-0.321	-0.293
-0.321	0.195
-0.320	-0.391
-0.320	0.195
-0.320	-0.293
-0.320	0.195
-0.319	-0.391
-0.319	0.195
-0.319	-0.391
-0.319	0.195
-0.319	-0.391
-0.318	0.195
-0.318	-0.293
-0.318	0.195
-0.318	-0.391
-0.318	0.195
-0.318	-0.391
-0.318	0.195
-0.317	-0.391
-0.317	0.195
-0.317	-0.391
-0.316	0.195
-0.316	-0.391
-0.316	0.195
-0.316	-0.391
-0.315	0.195
-0.315	-0.391
-0.315	0.195
-0.314	-0.391
-0.314	0.195
-0.314	-0.391
-0.314	0.195
-0.314	-0.391
-0.314	0.195
-0.313	-0.391
-0.313	0.195
-0.313	-0.391
-0.312	0.293
-0.312	-0.391
-0.312	0.195
-0.311	-0.391
-0.311	0.195
-0.311	-0.391
-0.311	0.195
-0.311	-0.293
-0.311	0.195
-0.311	-0.391
-0.310	0.195
-0.310	-0.391
-0.310	0.293
-0.310	-0.391
-0.310	0.195
-0.309	-0.391
-0.309	0.195
-0.308	-0.391
-0.308	0.195
-0.308	-0.391
-0.307	0.195
-0.307	-0.391
-0.307	0.195
-0.307	-0.391
-0.306	0.195
-0.306	-0.391
-0.306	0.195
-0.305	-0.293
-0.305	0.195
-0.305	-0.391
-0.304	0.195
-0.304	-0.391
-0.304	0.195
-0.303	-0.391
-0.303	0.195
-0.303	-0.391
-0.302	0.195
-0.302	-0.391
-0.302	0.195
-0.302	-0.391
-0.301	0.195
-0.301	-0.391
-0.301	0.195
-0.301	-0.391
-0.300	0.195
-0.300	-0.293
-0.300	0.195
-0.300	-0.391
-0.300	0.195
-0.299	-0.391
-0.299	0.195
-0.299	-0.293
-0.299	0.195
-0.298	-0.391
-0.298	0.195
-0.298	-0.391
-0.298	0.195
-0.297	-0.391
-0.296	0.293
-0.295	-0.293
-0.295	0.195
-0.295	-0.391
-0.295	0.195
-0.295	-0.391
-0.295	0.195
-0.294	-0.293
-0.294	0.195
-0.294	-0.391
-0.294	0.195
-0.294	-0.391
-0.293	0.195
-0.293	-0.391
-0.293	0.195
-0.292	-0.391
-0.292	0.195
-0.292	-0.391
-0.292	0.195
-0.291	-0.391
-0.291	0.391
-0.291	-0.293
-0.291	0.293
-0.291	-0.195
-0.290	0.391
-0.290	-0.195
-0.290	0.391
-0.290	-0.195
-0.290	0.391
-0.290	-0.098
-0.290	0.391
-0.290	0.000
-0.290	0.488
-0.290	0.000
-0.289	0.586
-0.289	0.000
-0.289	0.684
-0.289	0.098
-0.288	0.684
-0.288	0.195
-0.288	0.781
-0.288	0.098
-0.288	0.781
-0.288	0.195
-0.288	0.781
-0.288	0.195
-0.287	0.781
-0.287	0.293
-0.287	0.977
-0.286	0.391
-0.286	1.074
-0.285	0.684
-0.285	1.465
-0.284	0.977
-0.284	1.660
-0.284	1.074
-0.284	1.563
-0.283	1.074
-0.283	1.465
-0.283	0.781
-0.282	1.172
-0.282	0.488
-0.282	1.074
-0.282	0.391
-0.282	0.977
-0.282	0.391
-0.281	0.684
-0.281	0.000
-0.280	0.391
-0.280	-0.195
-0.280	0.195
-0.280	-0.391
-0.279	0.195
-0.279	-0.293
-0.278	0.195
-0.278	-0.391
-0.278	0.195
-0.278	-0.391
-0.278	0.195
-0.277	-0.293
-0.277	0.195
-0.277	-0.391
-0.277	0.195
-0.277	-0.391
-0.277	0.195
-0.277	-0.293
-0.277	0.195
-0.277	-0.293
-0.277	0.195
-0.277	-0.293
-0.277	0.195
-0.277	-0.293
-0.276	0.195
-0.276	-0.293
-0.276	0.195
-0.276	-0.391
-0.276	0.195
-0.276	-0.293
-0.276	0.195
-0.276	-0.293
-0.276	0.195
-0.276	-0.391
-0.275	0.195
-0.275	-0.293
-0.275	0.195
-0.274	-0.293
-0.274	0.195
-0.274	-0.293
-0.274	0.195
-0.274	-0.293
-0.273	0.195
-0.273	-0.293
-0.273	0.195
-0.272	-0.293
-0.271	0.098
-0.270	-0.293
-0.269	0.195
-0.269	-0.293
-0.268	0.195
-0.268	-0.293
-0.268	0.195
-0.268	-0.293
-0.268	0.195
-0.268	-0.293
-0.267	0.098
-0.267	-0.293
-0.267	0.195
-0.267	-0.293
-0.267	0.195
-0.267	-0.293
-0.266	0.195
-0.266	-0.293
-0.266	0.195
-0.265	-0.293
-0.265	0.098
-0.264	-0.293
-0.264	0.195
-0.264	-0.293
-0.264	0.098
-0.263	-0.293
-0.263	0.195
-0.263	-0.293
-0.263	0.098
-0.263	-0.293
-0.263	0.098
-0.263	-0.293
-0.263	0.195
-0.263	-0.293
-0.263	0.098
-0.263	-0.293
-0.263	0.098
-0.263	-0.293
-0.263	0.195
-0.263	-0.195
-0.263	0.098
-0.263	-0.195
-0.262	0.098
-0.262	-0.195
-0.262	0.098
-0.261	-0.293
-0.261	0.098
-0.261	-0.293
-0.261	0.098
-0.261	-0.293
-0.260	0.195
-0.260	-0.293
-0.260	0.098
-0.260	-0.293
-0.260	0.098
-0.259	-0.195
-0.259	0.098
-0.259	-0.293
-0.258	0.098
-0.258	-0.195
-0.258	0.098
-0.257	-0.195
-0.257	0.098
-0.257	-0.195
-0.257	0.195
-0.256	0.000
-0.256	0.195
-0.256	0.000
-0.256	0.195
-0.256	-0.195
-0.256	0.195
-0.256	0.000
-0.255	0.195
-0.255	0.000
-0.255	0.195
-0.255	0.000
-0.255	0.293
-0.255	0.000
-0.255	0.195
-0.255	0.000
-0.255	0.293
-0.255	0.000
-0.254	0.293
-0.254	0.000
-0.254	0.293
-0.254	0.000
-0.253	0.391
-0.253	0.000
-0.253	0.293
-0.252	0.098
-0.252	0.293
-0.251	0.000
-0.251	0.195
-0.251	0.000
-0.251	0.195
-0.251	0.000
-0.250	0.098
-0.250	0.000
-0.250	0.098
-0.250	0.000
-0.250	0.000
-0.250	-0.195
-0.249	0.000
-0.249	-0.195
-0.249	0.000
-0.248	-0.195
-0.247	0.000
-0.247	0.000
-0.247	0.000
-0.247	0.000
-0.247	0.000
-0.247	-0.195
-0.247	0.000
-0.246	0.000
-0.246	0.000
-0.246	-0.098
-0.245	0.000
-0.245	0.000
-0.245	0.000
-0.244	-0.195
-0.244	0.000
-0.244	-0.195
-0.244	0.000
-0.243	0.000
-0.243	0.000
-0.243	0.000
-0.243	0.000
-0.243	0.000
-0.242	0.000
-0.242	0.000
-0.242	0.000
-0.241	0.000
-0.241	0.000
-0.240	0.000
-0.240	0.000
-0.240	0.000
-0.240	0.000
-0.239	0.000
-0.239	0.000
-0.239	0.000
-0.238	0.000
-0.238	0.000
-0.238	0.000
-0.238	0.000
-0.238	0.000
-0.238	0.000
-0.237	0.000
-0.237	0.000
-0.237	0.000
-0.236	0.000
-0.235	0.000
-0.234	0.000
-0.233	0.000
-0.233	0.000
-0.232	0.000
-0.231	0.000
-0.231	0.000
-0.230	0.000
-0.230	0.000
-0.229	0.000
-0.229	0.000
-0.228	0.000
-0.228	0.000
-0.228	0.000
-0.227	0.000
-0.227	0.000
-0.227	0.000
-0.227	0.000
-0.226	0.000
-0.226	0.000
-0.225	0.000
-0.224	0.000
-0.223	0.000
-0.222	0.000
-0.222	0.000
-0.221	0.000
-0.220	0.000
-0.219	0.000
-0.219	0.000
-0.218	0.000
-0.217	0.000
-0.217	0.000
-0.216	0.000
-0.215	0.000
-0.215	-0.098
-0.215	0.000
-0.214	-0.098
-0.212	0.000
-0.211	-0.195
-0.211	0.000
-0.211	-0.195
-0.211	0.000
-0.211	-0.195
-0.210	0.000
-0.210	-0.195
-0.210	0.000
-0.210	-0.195
-0.209	0.000
-0.209	-0.195
-0.209	0.000
-0.208	-0.195
-0.207	0.098
-0.207	-0.195
-0.206	0.000
-0.205	-0.195
-0.203	0.000
-0.202	-0.195
-0.201	0.098
-0.201	-0.195
-0.200	0.098
-0.200	-0.195
-0.198	0.098
-0.197	-0.195
-0.195	0.000
-0.193	-0.195
-0.192	0.098
-0.191	-0.293
-0.188	0.098
-0.186	-0.195
-0.183	0.098
-0.179	-0.195
-0.177	0.098
-0.175	-0.195
-0.173	0.098
-0.170	-0.195
-0.169	0.098
-0.166	-0.195
-0.164	0.098
-0.160	-0.195
-0.156	0.098
-0.152	-0.195
-0.147	0.098
-0.141	-0.195
-0.134	0.195
-0.129	-0.195
-0.126	0.195
-0.122	-0.293
-0.115	0.195
-0.107	-0.195
-0.100	0.195
-0.093	-0.195
-0.085	0.195
-0.074	-0.195
-0.065	0.391
-0.063	0.000
-0.063	0.391
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	-0.098
-0.063	0.488
-0.063	-0.098
-0.063	0.488
-0.063	-0.098
-0.063	0.586
-0.063	-0.195
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	-0.098
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	-0.098
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	-0.098
-0.063	0.488
-0.063	-0.195
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	-0.098
-0.063	0.488
-0.063	-0.195
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	-0.098
-0.063	0.488
-0.063	-0.098
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	-0.098
-0.063	0.488
-0.063	-0.195
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	-0.098
-0.063	0.586
-0.063	-0.098
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	-0.195
-0.063	0.586
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.586
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
-0.063	0.488
-0.063	0.000
