Light Intensity, Ch A vs Actual Angular position, Run #14
Actual Angular position	Light Intensity Ch A (%max)
0.661	0.039
0.661	-0.020
0.660	0.049
0.659	-0.029
0.659	0.059
0.658	-0.029
0.658	0.059
0.658	-0.020
0.658	0.049
0.658	-0.020
0.658	0.039
0.657	-0.020
0.656	0.039
0.655	-0.029
0.653	0.039
0.652	-0.020
0.652	0.039
0.652	-0.020
0.651	0.039
0.650	-0.029
0.650	0.039
0.650	-0.029
0.649	0.039
0.649	-0.029
0.648	0.049
0.647	-0.020
0.647	0.039
0.646	-0.039
0.645	0.049
0.645	-0.039
0.644	0.049
0.643	-0.039
0.643	0.049
0.642	-0.029
0.641	0.039
0.639	-0.029
0.638	0.049
0.637	-0.029
0.636	0.039
0.635	-0.029
0.634	0.039
0.633	-0.039
0.631	0.039
0.630	-0.029
0.629	0.039
0.628	-0.039
0.627	0.039
0.627	-0.039
0.626	0.039
0.626	-0.039
0.624	0.039
0.622	-0.029
0.621	0.039
0.619	-0.049
0.619	0.029
0.617	-0.029
0.616	0.029
0.614	-0.039
0.612	0.029
0.610	-0.039
0.608	0.029
0.607	-0.029
0.605	0.020
0.603	-0.039
0.603	0.029
0.602	-0.039
0.602	0.029
0.601	-0.039
0.599	0.039
0.597	-0.039
0.595	0.029
0.593	-0.039
0.591	0.020
0.588	-0.049
0.587	0.039
0.586	-0.039
0.585	0.029
0.584	-0.029
0.584	0.029
0.583	-0.039
0.582	0.029
0.580	-0.039
0.579	0.029
0.579	-0.039
0.578	0.029
0.577	-0.049
0.575	0.029
0.573	-0.039
0.571	0.029
0.568	-0.039
0.566	0.029
0.564	-0.039
0.563	0.029
0.562	-0.039
0.560	0.029
0.558	-0.039
0.555	0.029
0.550	-0.049
0.546	0.029
0.543	-0.049
0.541	0.020
0.540	-0.039
0.539	0.029
0.539	-0.039
0.538	0.010
0.537	-0.049
0.536	0.020
0.536	-0.049
0.535	0.020
0.533	-0.039
0.531	0.020
0.530	-0.039
0.528	0.020
0.526	-0.039
0.524	0.010
0.521	-0.049
0.518	0.020
0.514	-0.039
0.512	0.010
0.509	-0.039
0.507	0.010
0.506	-0.039
0.505	0.020
0.505	-0.039
0.505	0.010
0.504	-0.039
0.503	0.010
0.502	-0.049
0.501	0.020
0.500	-0.049
0.499	0.020
0.498	-0.039
0.498	0.020
0.498	-0.039
0.497	0.020
0.495	-0.039
0.492	0.020
0.489	-0.029
0.485	0.020
0.480	-0.020
0.472	0.010
0.463	-0.029
0.456	0.020
0.452	0.000
0.449	0.068
0.448	0.020
0.447	0.068
0.445	0.020
0.444	0.078
0.442	0.049
0.441	0.117
0.441	0.127
0.439	0.273
0.436	0.459
0.433	0.576
0.429	0.469
0.426	0.352
0.425	0.195
0.425	0.205
0.425	0.137
0.425	0.166
0.424	0.078
0.424	0.098
0.423	0.039
0.423	0.068
0.423	0.029
0.423	0.059
0.423	0.020
0.423	0.049
0.423	0.000
0.423	0.039
0.422	0.010
0.422	0.029
0.422	0.000
0.422	0.039
0.422	0.000
0.421	0.039
0.421	0.000
0.421	0.039
0.421	0.000
0.420	0.020
0.420	0.000
0.419	0.039
0.418	0.000
0.418	0.039
0.417	0.010
0.417	0.049
0.417	0.020
0.417	0.059
0.417	0.029
0.416	0.068
0.415	0.059
0.414	0.117
0.414	0.098
0.414	0.156
0.413	0.127
0.413	0.186
0.412	0.166
0.412	0.215
0.412	0.205
0.411	0.244
0.410	0.234
0.408	0.293
0.407	0.244
0.405	0.283
0.405	0.254
0.404	0.273
0.404	0.225
0.403	0.234
0.403	0.215
0.402	0.234
0.401	0.156
0.400	0.146
0.399	0.059
0.398	0.059
0.397	0.020
0.396	0.029
0.394	0.010
0.392	0.049
0.390	0.020
0.388	0.049
0.386	0.029
0.384	0.049
0.382	0.020
0.381	0.049
0.380	0.020
0.379	0.049
0.378	0.020
0.376	0.059
0.375	0.029
0.374	0.059
0.373	0.029
0.372	0.059
0.371	0.029
0.370	0.059
0.369	0.039
0.367	0.078
0.366	0.117
0.363	0.332
0.360	0.693
0.357	0.947
0.354	0.908
0.352	0.869
0.351	0.723
0.350	0.635
0.349	0.449
0.348	0.322
0.347	0.117
0.345	0.059
0.342	0.039
0.339	0.059
0.337	0.049
0.334	0.059
0.333	0.039
0.333	0.059
0.333	0.049
0.332	0.059
0.330	0.039
0.327	0.068
0.324	0.039
0.321	0.068
0.320	0.039
0.319	0.059
0.318	0.049
0.316	0.059
0.314	0.039
0.312	0.068
0.309	0.068
0.308	0.088
0.307	0.088
0.307	0.098
0.306	0.088
0.305	0.117
0.303	0.107
0.300	0.117
0.297	0.088
0.293	0.078
0.290	0.059
0.287	0.068
0.286	0.049
0.284	0.068
0.283	0.049
0.281	0.068
0.279	0.059
0.276	0.078
0.275	0.078
0.274	0.098
0.273	0.088
0.272	0.098
0.271	0.088
0.270	0.098
0.269	0.098
0.266	0.088
0.263	0.059
0.260	0.039
0.257	0.039
0.255	0.049
0.254	0.039
0.252	0.049
0.251	0.039
0.250	0.049
0.248	0.039
0.243	0.088
0.240	0.156
0.238	0.195
0.235	0.186
0.232	0.166
0.228	0.098
0.226	0.059
0.223	0.068
0.222	0.068
0.220	0.049
0.219	0.059
0.218	0.059
0.217	0.049
0.216	0.059
0.214	0.059
0.212	0.059
0.209	0.078
0.206	0.088
0.203	0.088
0.199	0.107
0.198	0.098
0.196	0.088
0.195	0.107
0.194	0.098
0.193	0.117
0.192	0.127
0.191	0.117
0.190	0.127
0.188	0.127
0.184	0.156
0.182	0.156
0.179	0.166
0.178	0.176
0.177	0.195
0.175	0.205
0.172	0.254
0.171	0.264
0.171	0.303
0.170	0.322
0.168	0.381
0.166	0.449
0.162	0.566
0.160	0.635
0.159	0.693
0.158	0.723
0.157	0.762
0.156	0.772
0.155	0.820
0.152	0.898
0.150	0.986
0.147	1.006
0.145	1.064
0.142	1.064
0.141	1.094
0.139	1.045
0.137	1.035
0.136	0.986
0.134	0.977
0.133	0.938
0.131	0.918
0.128	0.859
0.126	0.850
0.125	0.801
0.123	0.752
0.120	0.605
0.117	0.527
0.115	0.439
0.113	0.352
0.110	0.234
0.108	0.186
0.106	0.137
0.105	0.137
0.105	0.127
0.104	0.137
0.103	0.117
0.101	0.137
0.100	0.127
0.097	0.156
0.096	0.137
0.095	0.156
0.094	0.137
0.093	0.156
0.092	0.146
0.091	0.166
0.089	0.166
0.088	0.176
0.086	0.176
0.083	0.215
0.080	0.205
0.077	0.234
0.075	0.234
0.074	0.273
0.071	0.264
0.068	0.313
0.066	0.313
0.064	0.332
0.063	0.342
0.061	0.391
0.057	0.400
0.053	0.469
0.053	0.469
0.053	0.479
0.053	0.479
0.052	0.488
0.051	0.488
0.051	0.508
0.051	0.498
0.051	0.518
0.051	0.498
0.051	0.518
0.051	0.498
0.051	0.508
0.051	0.488
0.051	0.518
0.051	0.498
0.051	0.518
0.051	0.508
0.051	0.527
0.051	0.508
0.051	0.527
0.051	0.508
0.051	0.527
0.051	0.508
0.051	0.527
0.051	0.508
0.051	0.518
0.050	0.508
0.050	0.527
0.050	0.518
0.050	0.537
0.050	0.508
0.050	0.527
0.050	0.518
0.050	0.537
0.050	0.518
0.050	0.537
0.050	0.527
0.050	0.547
0.050	0.527
0.050	0.557
0.050	0.537
0.050	0.557
0.051	0.537
0.051	0.557
0.051	0.537
0.051	0.557
0.051	0.527
0.051	0.557
0.051	0.527
0.051	0.557
0.051	0.537
0.051	0.547
0.051	0.527
0.051	0.547
0.051	0.518
0.051	0.537
0.051	0.518
0.051	0.537
0.051	0.518
0.051	0.498
0.051	0.283
0.051	0.127
0.051	0.068
0.050	0.156
0.050	0.186
0.050	0.283
0.050	0.371
0.050	0.488
0.050	0.449
0.050	0.410
0.050	0.332
0.050	0.332
0.050	0.273
0.050	0.283
0.050	0.244
0.050	0.264
0.050	0.225
0.050	0.264
0.050	0.215
0.050	0.244
0.050	0.205
0.050	0.234
0.050	0.186
0.050	0.234
0.050	0.186
0.050	0.225
0.050	0.186
0.050	0.215
0.050	0.166
0.050	0.215
0.050	0.176
0.050	0.215
0.050	0.176
0.050	0.205
0.050	0.166
0.050	0.205
0.050	0.176
0.050	0.215
0.050	0.166
0.050	0.205
0.050	0.166
0.050	0.205
0.050	0.166
0.050	0.205
0.050	0.166
